id,created_at,chapter,topic,subtopic,seeded
316,2024-11-15 22:41:39.624421,Challenges in Behavioral Psychology,Psychology,Behavioral Psychology,False
317,2024-11-15 22:41:39.624427,Advanced Concepts in Behavioral Psychology,Psychology,Behavioral Psychology,False
318,2024-11-15 22:41:39.624433,Theoretical Approaches to Behavioral Psychology,Psychology,Behavioral Psychology,False
319,2024-11-15 22:41:39.624441,Practical Applications of Behavioral Psychology,Psychology,Behavioral Psychology,False
320,2024-11-15 22:41:39.624447,Case Studies on Behavioral Psychology,Psychology,Behavioral Psychology,False
321,2024-11-15 22:41:39.624460,Fundamentals of Clinical Psychology,Psychology,Clinical Psychology,False
322,2024-11-15 22:41:39.624467,Theoretical Approaches to Clinical Psychology,Psychology,Clinical Psychology,False
323,2024-11-15 22:41:39.624473,Fundamentals of Clinical Psychology,Psychology,Clinical Psychology,False
324,2024-11-15 22:41:39.624479,Theoretical Approaches to Clinical Psychology,Psychology,Clinical Psychology,False
325,2024-11-15 22:41:39.624486,Historical Background of Clinical Psychology,Psychology,Clinical Psychology,False
326,2024-11-15 22:41:39.624499,Introduction to Neuropsychology,Psychology,Neuropsychology,False
327,2024-11-15 22:41:39.624506,Fundamentals of Neuropsychology,Psychology,Neuropsychology,False
328,2024-11-15 22:41:39.624512,Historical Background of Neuropsychology,Psychology,Neuropsychology,False
329,2024-11-15 22:41:39.624518,Theoretical Approaches to Neuropsychology,Psychology,Neuropsychology,False
330,2024-11-15 22:41:39.624524,Challenges in Neuropsychology,Psychology,Neuropsychology,False
331,2024-11-15 22:41:39.624537,Modern Developments in Metaphysics,Philosophy,Metaphysics,False
332,2024-11-15 22:41:39.624544,Introduction to Metaphysics,Philosophy,Metaphysics,False
333,2024-11-15 22:41:39.624550,Future Directions in Metaphysics,Philosophy,Metaphysics,False
334,2024-11-15 22:41:39.624557,Practical Applications of Metaphysics,Philosophy,Metaphysics,False
335,2024-11-15 22:41:39.624564,Practical Applications of Metaphysics,Philosophy,Metaphysics,False
336,2024-11-15 22:41:39.624585,Future Directions in Epistemology,Philosophy,Epistemology,False
337,2024-11-15 22:41:39.624592,Historical Background of Epistemology,Philosophy,Epistemology,False
338,2024-11-15 22:41:39.624598,Challenges in Epistemology,Philosophy,Epistemology,False
339,2024-11-15 22:41:39.624605,Practical Applications of Epistemology,Philosophy,Epistemology,False
340,2024-11-15 22:41:39.624611,Advanced Concepts in Epistemology,Philosophy,Epistemology,False
341,2024-11-15 22:41:39.624625,Modern Developments in Ethics,Philosophy,Ethics,False
342,2024-11-15 22:41:39.624632,Fundamentals of Ethics,Philosophy,Ethics,False
343,2024-11-15 22:41:39.624638,Advanced Concepts in Ethics,Philosophy,Ethics,False
344,2024-11-15 22:41:39.624645,Introduction to Ethics,Philosophy,Ethics,False
345,2024-11-15 22:41:39.624651,Practical Applications of Ethics,Philosophy,Ethics,False
346,2024-11-15 22:41:39.624664,Introduction to Logic,Philosophy,Logic,False
347,2024-11-15 22:41:39.624670,Challenges in Logic,Philosophy,Logic,False
348,2024-11-15 22:41:39.624677,Fundamentals of Logic,Philosophy,Logic,False
349,2024-11-15 22:41:39.624683,Case Studies on Logic,Philosophy,Logic,False
350,2024-11-15 22:41:39.624689,Case Studies on Logic,Philosophy,Logic,False
351,2024-11-15 22:41:39.624707,Case Studies on Political Philosophy,Philosophy,Political Philosophy,False
352,2024-11-15 22:41:39.624714,Historical Background of Political Philosophy,Philosophy,Political Philosophy,False
353,2024-11-15 22:41:39.624720,Historical Background of Political Philosophy,Philosophy,Political Philosophy,False
354,2024-11-15 22:41:39.624727,Practical Applications of Political Philosophy,Philosophy,Political Philosophy,False
355,2024-11-15 22:41:39.624733,Practical Applications of Political Philosophy,Philosophy,Political Philosophy,False
356,2024-11-15 22:41:39.624745,Practical Applications of Aesthetics,Philosophy,Aesthetics,False
357,2024-11-15 22:41:39.624752,Theoretical Approaches to Aesthetics,Philosophy,Aesthetics,False
358,2024-11-15 22:41:39.624758,Historical Background of Aesthetics,Philosophy,Aesthetics,False
359,2024-11-15 22:41:39.624765,Practical Applications of Aesthetics,Philosophy,Aesthetics,False
360,2024-11-15 22:41:39.624773,Challenges in Aesthetics,Philosophy,Aesthetics,False
361,2024-11-15 22:41:39.624792,Case Studies on Social Theory,Sociology,Social Theory,False
362,2024-11-15 22:41:39.624803,Fundamentals of Social Theory,Sociology,Social Theory,False
363,2024-11-15 22:41:39.624811,Fundamentals of Social Theory,Sociology,Social Theory,False
364,2024-11-15 22:41:39.624821,Case Studies on Social Theory,Sociology,Social Theory,False
365,2024-11-15 22:41:39.624827,Case Studies on Social Theory,Sociology,Social Theory,False
366,2024-11-15 22:41:39.624840,Future Directions in Research Methods,Sociology,Research Methods,False
367,2024-11-15 22:41:39.624847,Fundamentals of Research Methods,Sociology,Research Methods,False
368,2024-11-15 22:41:39.624854,Historical Background of Research Methods,Sociology,Research Methods,False
369,2024-11-15 22:41:39.624860,Theoretical Approaches to Research Methods,Sociology,Research Methods,False
370,2024-11-15 22:41:39.624866,Theoretical Approaches to Research Methods,Sociology,Research Methods,False
371,2024-11-15 22:41:39.624878,Practical Applications of Cultural Studies,Sociology,Cultural Studies,False
372,2024-11-15 22:41:39.624885,Case Studies on Cultural Studies,Sociology,Cultural Studies,False
373,2024-11-15 22:41:39.626070,Challenges in Cultural Studies,Sociology,Cultural Studies,False
374,2024-11-15 22:41:39.626353,Future Directions in Cultural Studies,Sociology,Cultural Studies,False
375,2024-11-15 22:41:39.626372,Modern Developments in Cultural Studies,Sociology,Cultural Studies,False
376,2024-11-15 22:41:39.626392,Future Directions in Social Movements,Sociology,Social Movements,False
377,2024-11-15 22:41:39.626398,Historical Background of Social Movements,Sociology,Social Movements,False
378,2024-11-15 22:41:39.626414,Future Directions in Social Movements,Sociology,Social Movements,False
379,2024-11-15 22:41:39.626419,Introduction to Social Movements,Sociology,Social Movements,False
380,2024-11-15 22:41:39.626425,Future Directions in Social Movements,Sociology,Social Movements,False
381,2024-11-15 22:41:39.626441,Practical Applications of Family Studies,Sociology,Family Studies,False
382,2024-11-15 22:41:39.626452,Fundamentals of Family Studies,Sociology,Family Studies,False
383,2024-11-15 22:41:39.626458,Introduction to Family Studies,Sociology,Family Studies,False
384,2024-11-15 22:41:39.626465,Case Studies on Family Studies,Sociology,Family Studies,False
385,2024-11-15 22:41:39.626471,Advanced Concepts in Family Studies,Sociology,Family Studies,False
386,2024-11-15 22:41:39.626489,Theoretical Approaches to Criminology,Sociology,Criminology,False
387,2024-11-15 22:41:39.626495,Case Studies on Criminology,Sociology,Criminology,False
388,2024-11-15 22:41:39.626501,Future Directions in Criminology,Sociology,Criminology,False
389,2024-11-15 22:41:39.626508,Introduction to Criminology,Sociology,Criminology,False
390,2024-11-15 22:41:39.626514,Case Studies on Criminology,Sociology,Criminology,False
391,2024-11-15 22:41:39.626528,Practical Applications of Biodiversity,Environmental Science,Biodiversity,False
392,2024-11-15 22:41:39.626534,Practical Applications of Biodiversity,Environmental Science,Biodiversity,False
393,2024-11-15 22:41:39.626540,Fundamentals of Biodiversity,Environmental Science,Biodiversity,False
394,2024-11-15 22:41:39.626547,Future Directions in Biodiversity,Environmental Science,Biodiversity,False
395,2024-11-15 22:41:39.626553,Case Studies on Biodiversity,Environmental Science,Biodiversity,False
396,2024-11-15 22:41:39.626565,Practical Applications of Conservation,Environmental Science,Conservation,False
397,2024-11-15 22:41:39.626571,Modern Developments in Conservation,Environmental Science,Conservation,False
398,2024-11-15 22:41:39.626578,Challenges in Conservation,Environmental Science,Conservation,False
399,2024-11-15 22:41:39.626584,Advanced Concepts in Conservation,Environmental Science,Conservation,False
400,2024-11-15 22:41:39.626594,Modern Developments in Conservation,Environmental Science,Conservation,False
401,2024-11-15 22:41:39.626607,Modern Developments in Pollution,Environmental Science,Pollution,False
402,2024-11-15 22:41:39.626623,Introduction to Pollution,Environmental Science,Pollution,False
403,2024-11-15 22:41:39.626633,Challenges in Pollution,Environmental Science,Pollution,False
404,2024-11-15 22:41:39.626640,Introduction to Pollution,Environmental Science,Pollution,False
405,2024-11-15 22:41:39.626647,Case Studies on Pollution,Environmental Science,Pollution,False
406,2024-11-15 22:41:39.626660,Fundamentals of Climate Policy,Environmental Science,Climate Policy,False
407,2024-11-15 22:41:39.626667,Introduction to Climate Policy,Environmental Science,Climate Policy,False
408,2024-11-15 22:41:39.626673,Theoretical Approaches to Climate Policy,Environmental Science,Climate Policy,False
409,2024-11-15 22:41:39.626679,Advanced Concepts in Climate Policy,Environmental Science,Climate Policy,False
410,2024-11-15 22:41:39.626686,Challenges in Climate Policy,Environmental Science,Climate Policy,False
411,2024-11-15 22:41:39.626701,Practical Applications of Renewable Energy,Environmental Science,Renewable Energy,False
412,2024-11-15 22:41:39.626708,Introduction to Renewable Energy,Environmental Science,Renewable Energy,False
413,2024-11-15 22:41:39.626718,Practical Applications of Renewable Energy,Environmental Science,Renewable Energy,False
414,2024-11-15 22:41:39.626724,Case Studies on Renewable Energy,Environmental Science,Renewable Energy,False
415,2024-11-15 22:41:39.626729,Challenges in Renewable Energy,Environmental Science,Renewable Energy,False
416,2024-11-15 22:41:39.626739,Advanced Concepts in Sustainable Development,Environmental Science,Sustainable Development,False
417,2024-11-15 22:41:39.626751,Modern Developments in Sustainable Development,Environmental Science,Sustainable Development,False
418,2024-11-15 22:41:39.626761,Theoretical Approaches to Sustainable Development,Environmental Science,Sustainable Development,False
419,2024-11-15 22:41:39.626768,Theoretical Approaches to Sustainable Development,Environmental Science,Sustainable Development,False
420,2024-11-15 22:41:39.626773,Introduction to Sustainable Development,Environmental Science,Sustainable Development,False
421,2024-11-15 22:41:39.626786,Advanced Concepts in Civil Engineering,Engineering,Civil Engineering,False
422,2024-11-15 22:41:39.626791,Case Studies on Civil Engineering,Engineering,Civil Engineering,False
423,2024-11-15 22:41:39.626797,Challenges in Civil Engineering,Engineering,Civil Engineering,False
424,2024-11-15 22:41:39.626804,Practical Applications of Civil Engineering,Engineering,Civil Engineering,False
425,2024-11-15 22:41:39.626809,Future Directions in Civil Engineering,Engineering,Civil Engineering,False
426,2024-11-15 22:41:39.626820,Introduction to Electrical Engineering,Engineering,Electrical Engineering,False
427,2024-11-15 22:41:39.626827,Theoretical Approaches to Electrical Engineering,Engineering,Electrical Engineering,False
428,2024-11-15 22:41:39.626833,Theoretical Approaches to Electrical Engineering,Engineering,Electrical Engineering,False
429,2024-11-15 22:41:39.626839,Case Studies on Electrical Engineering,Engineering,Electrical Engineering,False
430,2024-11-15 22:41:39.626846,Case Studies on Electrical Engineering,Engineering,Electrical Engineering,False
431,2024-11-15 22:41:39.626858,Case Studies on Mechanical Engineering,Engineering,Mechanical Engineering,False
432,2024-11-15 22:41:39.626864,Case Studies on Mechanical Engineering,Engineering,Mechanical Engineering,False
433,2024-11-15 22:41:39.626870,Historical Background of Mechanical Engineering,Engineering,Mechanical Engineering,False
434,2024-11-15 22:41:39.626877,Challenges in Mechanical Engineering,Engineering,Mechanical Engineering,False
435,2024-11-15 22:41:39.626883,Advanced Concepts in Mechanical Engineering,Engineering,Mechanical Engineering,False
436,2024-11-15 22:41:39.626899,Introduction to Chemical Engineering,Engineering,Chemical Engineering,False
437,2024-11-15 22:41:39.626910,Theoretical Approaches to Chemical Engineering,Engineering,Chemical Engineering,False
438,2024-11-15 22:41:39.626924,Advanced Concepts in Chemical Engineering,Engineering,Chemical Engineering,False
439,2024-11-15 22:41:39.626931,Historical Background of Chemical Engineering,Engineering,Chemical Engineering,False
440,2024-11-15 22:41:39.626937,Fundamentals of Chemical Engineering,Engineering,Chemical Engineering,False
441,2024-11-15 22:41:39.626950,Future Directions in Aerospace Engineering,Engineering,Aerospace Engineering,False
442,2024-11-15 22:41:39.626961,Fundamentals of Aerospace Engineering,Engineering,Aerospace Engineering,False
443,2024-11-15 22:41:39.626967,Practical Applications of Aerospace Engineering,Engineering,Aerospace Engineering,False
444,2024-11-15 22:41:39.626974,Historical Background of Aerospace Engineering,Engineering,Aerospace Engineering,False
445,2024-11-15 22:41:39.626982,Modern Developments in Aerospace Engineering,Engineering,Aerospace Engineering,False
446,2024-11-15 22:41:39.626995,Advanced Concepts in Environmental Engineering,Engineering,Environmental Engineering,False
447,2024-11-15 22:41:39.627001,Fundamentals of Environmental Engineering,Engineering,Environmental Engineering,False
448,2024-11-15 22:41:39.627008,Future Directions in Environmental Engineering,Engineering,Environmental Engineering,False
449,2024-11-15 22:41:39.627014,Challenges in Environmental Engineering,Engineering,Environmental Engineering,False
450,2024-11-15 22:41:39.627022,Modern Developments in Environmental Engineering,Engineering,Environmental Engineering,False
451,2024-11-15 22:44:05.635636,Historical Background of Microeconomics,Economics,Microeconomics,False
452,2024-11-15 22:44:05.635686,Practical Applications of Microeconomics,Economics,Microeconomics,False
453,2024-11-15 22:44:05.635693,Case Studies on Microeconomics,Economics,Microeconomics,False
454,2024-11-15 22:44:05.635700,Challenges in Microeconomics,Economics,Microeconomics,False
455,2024-11-15 22:44:05.635707,Case Studies on Microeconomics,Economics,Microeconomics,False
456,2024-11-15 22:44:05.635713,Case Studies on Microeconomics,Economics,Microeconomics,False
457,2024-11-15 22:44:05.635737,Fundamentals of Macroeconomics,Economics,Macroeconomics,False
458,2024-11-15 22:44:05.635748,Advanced Concepts in Macroeconomics,Economics,Macroeconomics,False
459,2024-11-15 22:44:05.635755,Introduction to Macroeconomics,Economics,Macroeconomics,False
460,2024-11-15 22:44:05.635762,Future Directions in Macroeconomics,Economics,Macroeconomics,False
461,2024-11-15 22:44:05.635769,Historical Background of Macroeconomics,Economics,Macroeconomics,False
462,2024-11-15 22:44:05.635776,Historical Background of Macroeconomics,Economics,Macroeconomics,False
463,2024-11-15 22:44:05.635782,Advanced Concepts in Macroeconomics,Economics,Macroeconomics,False
464,2024-11-15 22:44:05.635801,Theoretical Approaches to Economic Policy,Economics,Economic Policy,False
465,2024-11-15 22:44:05.635807,Modern Developments in Economic Policy,Economics,Economic Policy,False
466,2024-11-15 22:44:05.635813,Practical Applications of Economic Policy,Economics,Economic Policy,False
467,2024-11-15 22:44:05.635818,Challenges in Economic Policy,Economics,Economic Policy,False
468,2024-11-15 22:44:05.635824,Introduction to Economic Policy,Economics,Economic Policy,False
469,2024-11-15 22:44:05.635830,Challenges in Economic Policy,Economics,Economic Policy,False
470,2024-11-15 22:44:05.635847,Practical Applications of Development Economics,Economics,Development Economics,False
471,2024-11-15 22:44:05.635853,Fundamentals of Development Economics,Economics,Development Economics,False
472,2024-11-15 22:44:05.635859,Modern Developments in Development Economics,Economics,Development Economics,False
473,2024-11-15 22:44:05.635865,Future Directions in Development Economics,Economics,Development Economics,False
474,2024-11-15 22:44:05.635875,Fundamentals of Development Economics,Economics,Development Economics,False
475,2024-11-15 22:44:05.635880,Future Directions in Development Economics,Economics,Development Economics,False
476,2024-11-15 22:44:05.635896,Case Studies on Behavioral Economics,Economics,Behavioral Economics,False
477,2024-11-15 22:44:05.635903,Fundamentals of Behavioral Economics,Economics,Behavioral Economics,False
478,2024-11-15 22:44:05.635910,Fundamentals of Behavioral Economics,Economics,Behavioral Economics,False
479,2024-11-15 22:44:05.635916,Future Directions in Behavioral Economics,Economics,Behavioral Economics,False
480,2024-11-15 22:44:05.635922,Introduction to Behavioral Economics,Economics,Behavioral Economics,False
481,2024-11-15 22:44:05.635927,Case Studies on Behavioral Economics,Economics,Behavioral Economics,False
482,2024-11-15 22:44:05.635933,Advanced Concepts in Behavioral Economics,Economics,Behavioral Economics,False
483,2024-11-15 22:44:05.635951,Practical Applications of Labor Economics,Economics,Labor Economics,False
484,2024-11-15 22:44:05.635957,Historical Background of Labor Economics,Economics,Labor Economics,False
485,2024-11-15 22:44:05.635964,Theoretical Approaches to Labor Economics,Economics,Labor Economics,False
486,2024-11-15 22:44:05.635971,Introduction to Labor Economics,Economics,Labor Economics,False
487,2024-11-15 22:44:05.635978,Practical Applications of Labor Economics,Economics,Labor Economics,False
488,2024-11-15 22:44:05.635985,Theoretical Approaches to Labor Economics,Economics,Labor Economics,False
489,2024-11-15 22:44:05.635992,Practical Applications of Labor Economics,Economics,Labor Economics,False
490,2024-11-15 22:44:05.636010,Fundamentals of Corporate Finance,Finance,Corporate Finance,False
491,2024-11-15 22:44:05.636017,Challenges in Corporate Finance,Finance,Corporate Finance,False
492,2024-11-15 22:44:05.636023,Advanced Concepts in Corporate Finance,Finance,Corporate Finance,False
493,2024-11-15 22:44:05.636030,Advanced Concepts in Corporate Finance,Finance,Corporate Finance,False
494,2024-11-15 22:44:05.636037,Future Directions in Corporate Finance,Finance,Corporate Finance,False
495,2024-11-15 22:44:05.636044,Theoretical Approaches to Corporate Finance,Finance,Corporate Finance,False
496,2024-11-15 22:44:05.636066,Modern Developments in Personal Finance,Finance,Personal Finance,False
497,2024-11-15 22:44:05.636073,Modern Developments in Personal Finance,Finance,Personal Finance,False
498,2024-11-15 22:44:05.636080,Introduction to Personal Finance,Finance,Personal Finance,False
499,2024-11-15 22:44:05.636087,Practical Applications of Personal Finance,Finance,Personal Finance,False
500,2024-11-15 22:44:05.636093,Future Directions in Personal Finance,Finance,Personal Finance,False
501,2024-11-15 22:44:05.636112,Case Studies on Investment Strategies,Finance,Investment Strategies,False
502,2024-11-15 22:44:05.636119,Historical Background of Investment Strategies,Finance,Investment Strategies,False
503,2024-11-15 22:44:05.636126,Modern Developments in Investment Strategies,Finance,Investment Strategies,False
504,2024-11-15 22:44:05.636134,Historical Background of Investment Strategies,Finance,Investment Strategies,False
505,2024-11-15 22:44:05.636141,Future Directions in Investment Strategies,Finance,Investment Strategies,False
506,2024-11-15 22:44:05.636148,Theoretical Approaches to Investment Strategies,Finance,Investment Strategies,False
507,2024-11-15 22:44:05.636155,Practical Applications of Investment Strategies,Finance,Investment Strategies,False
508,2024-11-15 22:44:05.636172,Future Directions in Financial Markets,Finance,Financial Markets,False
509,2024-11-15 22:44:05.636179,Theoretical Approaches to Financial Markets,Finance,Financial Markets,False
510,2024-11-15 22:44:05.636186,Theoretical Approaches to Financial Markets,Finance,Financial Markets,False
511,2024-11-15 22:44:05.636192,Case Studies on Financial Markets,Finance,Financial Markets,False
512,2024-11-15 22:44:05.636199,Advanced Concepts in Financial Markets,Finance,Financial Markets,False
513,2024-11-15 22:44:05.636214,Historical Background of Financial Modeling,Finance,Financial Modeling,False
514,2024-11-15 22:44:05.636221,Advanced Concepts in Financial Modeling,Finance,Financial Modeling,False
515,2024-11-15 22:44:05.636227,Theoretical Approaches to Financial Modeling,Finance,Financial Modeling,False
516,2024-11-15 22:44:05.636234,Modern Developments in Financial Modeling,Finance,Financial Modeling,False
517,2024-11-15 22:44:05.636241,Fundamentals of Financial Modeling,Finance,Financial Modeling,False
518,2024-11-15 22:44:05.636255,Historical Background of Risk Management,Finance,Risk Management,False
519,2024-11-15 22:44:05.636262,Case Studies on Risk Management,Finance,Risk Management,False
520,2024-11-15 22:44:05.636268,Advanced Concepts in Risk Management,Finance,Risk Management,False
521,2024-11-15 22:44:05.636279,Fundamentals of Risk Management,Finance,Risk Management,False
522,2024-11-15 22:44:05.636287,Challenges in Risk Management,Finance,Risk Management,False
523,2024-11-15 22:44:05.636305,Future Directions in Fundamental Analysis,Stock Trading,Fundamental Analysis,False
524,2024-11-15 22:44:05.636312,Case Studies on Fundamental Analysis,Stock Trading,Fundamental Analysis,False
525,2024-11-15 22:44:05.636318,Theoretical Approaches to Fundamental Analysis,Stock Trading,Fundamental Analysis,False
526,2024-11-15 22:44:05.636336,Advanced Concepts in Fundamental Analysis,Stock Trading,Fundamental Analysis,False
527,2024-11-15 22:44:05.636343,Case Studies on Fundamental Analysis,Stock Trading,Fundamental Analysis,False
528,2024-11-15 22:44:05.636350,Introduction to Fundamental Analysis,Stock Trading,Fundamental Analysis,False
529,2024-11-15 22:44:05.636364,Case Studies on Technical Analysis,Stock Trading,Technical Analysis,False
530,2024-11-15 22:44:05.636370,Historical Background of Technical Analysis,Stock Trading,Technical Analysis,False
531,2024-11-15 22:44:05.636377,Historical Background of Technical Analysis,Stock Trading,Technical Analysis,False
532,2024-11-15 22:44:05.636384,Advanced Concepts in Technical Analysis,Stock Trading,Technical Analysis,False
533,2024-11-15 22:44:05.636391,Future Directions in Technical Analysis,Stock Trading,Technical Analysis,False
534,2024-11-15 22:44:05.636409,Challenges in Options Trading,Stock Trading,Options Trading,False
535,2024-11-15 22:44:05.636416,Case Studies on Options Trading,Stock Trading,Options Trading,False
536,2024-11-15 22:44:05.636422,Modern Developments in Options Trading,Stock Trading,Options Trading,False
537,2024-11-15 22:44:05.636429,Fundamentals of Options Trading,Stock Trading,Options Trading,False
538,2024-11-15 22:44:05.636436,Introduction to Options Trading,Stock Trading,Options Trading,False
539,2024-11-15 22:44:05.636443,Future Directions in Options Trading,Stock Trading,Options Trading,False
540,2024-11-15 22:44:05.636449,Historical Background of Options Trading,Stock Trading,Options Trading,False
541,2024-11-15 22:44:05.636465,Challenges in Market Trends,Stock Trading,Market Trends,False
542,2024-11-15 22:44:05.636472,Future Directions in Market Trends,Stock Trading,Market Trends,False
543,2024-11-15 22:44:05.636479,Case Studies on Market Trends,Stock Trading,Market Trends,False
544,2024-11-15 22:44:05.636486,Modern Developments in Market Trends,Stock Trading,Market Trends,False
545,2024-11-15 22:44:05.636492,Fundamentals of Market Trends,Stock Trading,Market Trends,False
546,2024-11-15 22:44:05.636499,Challenges in Market Trends,Stock Trading,Market Trends,False
547,2024-11-15 22:44:05.636515,Future Directions in Portfolio Management,Stock Trading,Portfolio Management,False
548,2024-11-15 22:44:05.636522,Case Studies on Portfolio Management,Stock Trading,Portfolio Management,False
549,2024-11-15 22:44:05.636528,Fundamentals of Portfolio Management,Stock Trading,Portfolio Management,False
550,2024-11-15 22:44:05.636536,Fundamentals of Portfolio Management,Stock Trading,Portfolio Management,False
551,2024-11-15 22:44:05.636547,Case Studies on Portfolio Management,Stock Trading,Portfolio Management,False
552,2024-11-15 22:44:05.636554,Fundamentals of Portfolio Management,Stock Trading,Portfolio Management,False
553,2024-11-15 22:44:05.636561,Introduction to Portfolio Management,Stock Trading,Portfolio Management,False
554,2024-11-15 22:44:05.636578,Case Studies on Trading Psychology,Stock Trading,Trading Psychology,False
555,2024-11-15 22:44:05.636584,Historical Background of Trading Psychology,Stock Trading,Trading Psychology,False
556,2024-11-15 22:44:05.636591,Advanced Concepts in Trading Psychology,Stock Trading,Trading Psychology,False
557,2024-11-15 22:44:05.636598,Future Directions in Trading Psychology,Stock Trading,Trading Psychology,False
558,2024-11-15 22:44:05.636605,Historical Background of Trading Psychology,Stock Trading,Trading Psychology,False
559,2024-11-15 22:44:05.636612,Theoretical Approaches to Trading Psychology,Stock Trading,Trading Psychology,False
560,2024-11-15 22:44:05.636619,Challenges in Trading Psychology,Stock Trading,Trading Psychology,False
